	precision	recall	f1-score	support
0	0.6822222222222222	0.7478684531059683	0.713538640325392	821.0
1	0.7678571428571429	0.5977105478331971	0.672183908045977	1223.0
2	0.8997793885912386	0.9577323045957732	0.9278518037049074	2981.0
accuracy	0.835820895522388	0.835820895522388	0.835820895522388	0.835820895522388
macro avg	0.7832862512235345	0.7677704351783129	0.7711914506920922	5025.0
weighted avg	0.832126584586908	0.835820895522388	0.8306114169336728	5025.0
