	precision	recall	f1-score	support
0	0.6173044925124792	0.9037758830694276	0.7335640138408305	821.0
1	0.8561046511627907	0.48160261651676206	0.6164311878597593	1223.0
2	0.9097288676236045	0.9567259308956726	0.9326357096141269	2981.0
accuracy	0.8324378109452736	0.8324378109452736	0.8324378109452736	0.8324378109452736
macro avg	0.7943793370996248	0.7807014768272874	0.7608769704382389	5025.0
weighted avg	0.84890044400215	0.8324378109452736	0.8231519300448795	5025.0
