	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8168512658227848	0.6783942905057813	0.6595932372831106	0.7540714559701903
1	0.8237737341772152	0.6493942166875897	0.6953849069355398	0.653735136171845
2	0.8212025316455697	0.696303676612648	0.6591117040484125	0.7888475624235115
3	0.8231803797468354	0.6885128943941825	0.6169311876590359	0.8298498091219609
4	0.8020174050632911	0.4500796527043731	0.6718655816757084	0.36776672694394213
5	0.8200158227848101	0.6197309672600654	0.7024106343726594	0.599437183772627
6	0.8160601265822784	0.6169981214285012	0.6548799477596942	0.6119675507333733
7	0.8221914556962026	0.6441007561040283	0.6745465504959176	0.6573974373025002
8	0.8247626582278481	0.6730933121452185	0.660089137304327	0.7326652601969055
9	0.8134889240506329	0.5790721501287003	0.6725010046212578	0.5548332469218545
10	0.8265427215189873	0.6505968893725091	0.6704613951449391	0.6743042997789829
11	0.8200158227848101	0.6352371641326066	0.6702454015745153	0.6579133946222553
12	0.8198180379746836	0.6196788318560079	0.6724462070981058	0.618923973354353
13	0.8291139240506329	0.6747708095334187	0.6430573821396605	0.7557859334758066
14	0.8255537974683544	0.6478303224776162	0.6694764096662829	0.6725898222733665
