	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8138844936708861	0.6943462039956537	0.6657838118281153	0.7708881308564851
1	0.8320806962025317	0.7120721901208439	0.638434754415767	0.8545479660985991
2	0.8334651898734177	0.7109433110469929	0.6159207002561433	0.8878210221564644
3	0.8397943037974683	0.6923686870144135	0.6669086890605875	0.758865325953933
4	0.8362341772151899	0.7209314270981174	0.6450256494560289	0.8629303888797556
5	0.8344541139240507	0.7026398895201619	0.6288717084603155	0.8539251009187717
6	0.823378164556962	0.7010698579179949	0.6338871922732681	0.832821889783915
7	0.8091376582278481	0.6429260685124422	0.6497632290353804	0.6813309405081552
8	0.8247626582278481	0.6104957433978284	0.7244047619047619	0.5668972729099312
9	0.8259493670886076	0.6904404333740656	0.6027123544528605	0.8603286657084122
