	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.7420886075949367	0.0	0.0	0.0
1	0.810126582278481	0.6914839890119368	0.6002126214151529	0.8681962025316454
2	0.8217958860759493	0.7098367691711895	0.6363858715124538	0.8491143525953652
3	0.8306962025316456	0.674411774069355	0.6770460025206859	0.7175425137450453
4	0.8293117088607594	0.7070999339980079	0.6152464975249785	0.8722007774222965
5	0.8378164556962026	0.7152135899863544	0.6541586226712807	0.84103147204413
6	0.8332674050632911	0.6739360795201018	0.6782595393354885	0.712625577657223
7	0.8401898734177216	0.6951412439975303	0.65014795331251	0.7935108140804337
8	0.8374208860759493	0.6900364763589789	0.6663844594224344	0.7576047545984252
9	0.8301028481012658	0.650343376170276	0.7036794253566405	0.6443759475405048
