	precision	recall	f1-score	support
0	0.6507791017415215	0.8647990255785627	0.7426778242677824	821.0
1	0.772082878953108	0.5789043336058871	0.6616822429906541	1223.0
2	0.9270798806761684	0.9382757463938276	0.9326442147382461	2981.0
accuracy	0.8388059701492537	0.8388059701492537	0.8388059701492537	0.8388059701492537
macro avg	0.783313953790266	0.7939930351927592	0.7790014273322275	5025.0
weighted avg	0.8442133587632037	0.8388059701492537	0.8356593594101753	5025.0
