	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.7707674050632911	0.6178644652887313	0.5506007850013808	0.7547331360622497
1	0.8303006329113924	0.7132866982246807	0.6797100403113057	0.7978727144866381
2	0.8166534810126582	0.7097543514407761	0.6409129724003142	0.8376255776572229
3	0.8310917721518988	0.7070687203647369	0.6333787871762554	0.8492189069720711
4	0.8370253164556962	0.714728526113353	0.6693963736685253	0.8040443733481702
5	0.8360363924050633	0.70530174612468	0.6531710729495538	0.8129696604380143
6	0.8324762658227848	0.6960018519770748	0.6573412698412698	0.7806032750653
7	0.8362341772151899	0.6969048482314147	0.6606076588671521	0.7817862165963432
8	0.8320806962025317	0.6926580929054343	0.6529483526318968	0.7948928708422375
9	0.8265427215189873	0.6734048574013104	0.6421719806213476	0.7500940690814103
