	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.796875	0.6630665064253451	0.5753032129614413	0.8279987944544903
1	0.803006329113924	0.683374732711049	0.5743236018552477	0.9009292746634517
2	0.8271360759493671	0.7138153731696011	0.6315955668803764	0.8677888742762159
3	0.8340585443037974	0.7218296320840699	0.6496290102302763	0.8567608727418852
4	0.817246835443038	0.7091924523117452	0.6684854877892848	0.7981088004822177
5	0.8259493670886076	0.6583704291075847	0.6959865380751453	0.6674694503808425
6	0.8253560126582279	0.6662766733969266	0.704591119148081	0.6745538568323378
7	0.8354430379746836	0.6556519397855562	0.6721888870623045	0.6781494876431582
8	0.832871835443038	0.698701429332692	0.6572783053795712	0.7911689224980363
9	0.8249604430379747	0.610127758150155	0.6610880504867844	0.6095272343690065
