	precision	recall	f1-score	support
0	0.6681318681318681	0.7405602923264312	0.7024841132293471	821.0
1	0.7380191693290735	0.5666394112837285	0.6410730804810361	1223.0
2	0.8935768261964736	0.9520295202952029	0.9218775377618971	2981.0
accuracy	0.823681592039801	0.823681592039801	0.823681592039801	0.823681592039801
macro avg	0.7665759545524717	0.7530764079684542	0.75514491049076	5025.0
weighted avg	0.8188828311875439	0.823681592039801	0.8176893083498141	5025.0
