	precision	recall	f1-score	support
0	0.5524475524475524	0.7697929354445798	0.6432569974554707	821.0
1	0.62625	0.40964840556009813	0.49530400395452295	1223.0
2	0.8971113274910744	0.9272056356927205	0.9119102606400528	2981.0
accuracy	0.7755223880597015	0.7755223880597015	0.7755223880597015	0.7755223880597015
macro avg	0.6919362933128755	0.7022156588991328	0.6834904206833489	5025.0
weighted avg	0.7748760314050415	0.7755223880597015	0.766621946012999	5025.0
