	precision	recall	f1-score	support
0	0.6259842519685039	0.7746650426309378	0.6924333151878062	821.0
1	0.687557603686636	0.6099754701553557	0.6464471403812826	1223.0
2	0.9274965800273598	0.9097618248909762	0.9185436071126165	2981.0
accuracy	0.814726368159204	0.814726368159204	0.814726368159204	0.814726368159204
macro avg	0.7470128118941665	0.7648007792257566	0.7524746875605685	5025.0
weighted avg	0.8198374776589964	0.814726368159204	0.8153773327877031	5025.0
