	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8091376582278481	0.6961199074716103	0.6113852216700313	0.8624498567536539
1	0.8346518987341772	0.7264786364294192	0.6342032791399876	0.8913451878641748
2	0.8277294303797469	0.7103663595264461	0.6113432102356154	0.8921938645039909
3	0.8362341772151899	0.7232742899700224	0.6775846165086671	0.8263888888888888
4	0.8320806962025317	0.7207358848386948	0.6303813626598433	0.8850610535737119
5	0.8314873417721519	0.6871147705194612	0.6945832648364288	0.7177717500502303
6	0.8354430379746836	0.7165598930779981	0.6420140513494941	0.8478709757190763
7	0.8409810126582279	0.7017925480369742	0.6660965441028727	0.7867533837470544
8	0.8249604430379747	0.6895873140422383	0.6494278225290884	0.7753114325899135
9	0.8202136075949367	0.7000417841989147	0.6560724788572889	0.7960717025590442
