	precision	recall	f1-score	support
0	0.6407669021190716	0.7734470158343484	0.7008830022075054	821.0
1	0.643317230273752	0.6533115290269829	0.6482758620689656	1223.0
2	0.9437679083094556	0.8839315665883931	0.9128702580980427	2981.0
accuracy	0.8097512437810945	0.8097512437810945	0.8097512437810945	0.8097512437810945
macro avg	0.7426173469007598	0.7702300371499081	0.7540097074581712	5025.0
weighted avg	0.8211380565044863	0.8097512437810945	0.8138373260722332	5025.0
