	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8200158227848101	0.6813047949403123	0.6649597238204831	0.748261091931978
1	0.8123022151898734	0.6883375445684073	0.6271314128909062	0.8101567209162142
2	0.821004746835443	0.6237278941182219	0.6893811533052039	0.6110156720916213
3	0.8237737341772152	0.691401110231076	0.6161170931740552	0.8403312229261594
4	0.8119066455696202	0.5946303460313729	0.6605635925256176	0.5724181233674905
5	0.8032041139240507	0.5139045245293042	0.6671664657424148	0.45145076442544796
6	0.8188291139240507	0.6599848181019551	0.6473537362777867	0.7184096845489248
7	0.8115110759493671	0.5668746338050136	0.6739828209764915	0.5348126381354229
8	0.819620253164557	0.6187458772715659	0.6310416552505159	0.6527896505744606
9	0.8247626582278481	0.645368257517021	0.6202420996724795	0.722426342995963
