	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8144778481012658	0.6891325404292249	0.6947956052386429	0.7364716331488479
1	0.8419699367088608	0.7164399220675427	0.6814295760498288	0.8039602626627942
2	0.8441455696202531	0.7116275231193719	0.6744088717189979	0.7921052751748952
3	0.8322784810126582	0.7231699872434478	0.6308076241620543	0.8956643743036146
4	0.8275316455696202	0.7093608046377811	0.6195687575434412	0.8860382760699215
5	0.8297072784810127	0.7062619715155279	0.6318579100224669	0.8525015069318865
6	0.8265427215189873	0.6768610891009683	0.6702591009553035	0.7335933932452915
7	0.8368275316455697	0.7000980333265756	0.6346898003543571	0.8179491570314354
8	0.8217958860759493	0.6821769976049473	0.6326937303203126	0.7900892180955466
9	0.8314873417721519	0.674779406629997	0.6391306302698706	0.7572759694595137
