	precision	recall	f1-score	support
0	0.6655913978494624	0.7539585870889159	0.707024557395774	821.0
1	0.8117797695262484	0.5183973834832379	0.6327345309381238	1223.0
2	0.8762824381412191	0.974169741697417	0.92263701350278	2981.0
accuracy	0.8272636815920398	0.8272636815920398	0.8272636815920398	0.8272636815920398
macro avg	0.7845512018389766	0.748841904089857	0.7541320339455594	5025.0
weighted avg	0.8261602276346238	0.8272636815920398	0.8168522249176206	5025.0
