	precision	recall	f1-score	support
0	0.6532156368221942	0.630937880633374	0.6418835192069394	821.0
1	0.6308724832214765	0.6917416189697465	0.6599063962558502	1223.0
2	0.9328951919750951	0.904729956390473	0.9185967302452317	2981.0
accuracy	0.8081592039800995	0.8081592039800995	0.8081592039800995	0.8081592039800995
macro avg	0.7389944373395886	0.7424698186645312	0.7401288819026738	5025.0
weighted avg	0.8136930650922678	0.8081592039800995	0.8104256208459378	5025.0
