	precision	recall	f1-score	support
0	0.6866485013623979	0.6138855054811205	0.6482315112540192	821.0
1	0.6765432098765433	0.6721177432542927	0.6743232157506153	1223.0
2	0.9148244473342002	0.9439785306943979	0.929172857850421	2981.0
accuracy	0.8238805970149253	0.8238805970149253	0.8238805970149253	0.8238805970149253
macro avg	0.7593387195243805	0.743327259809937	0.7505758616183519	5025.0
weighted avg	0.8195507348857297	0.8238805970149253	0.8212457020606283	5025.0
