	precision	recall	f1-score	support
0	0.6760869565217391	0.7576126674786845	0.7145318782309017	821.0
1	0.7528230865746549	0.49059689288634506	0.594059405940594	1223.0
2	0.8739419588875453	0.9698087889969809	0.9193830497694386	2981.0
accuracy	0.8185074626865672	0.8185074626865672	0.8185074626865672	0.8185074626865672
macro avg	0.7676173339946465	0.7393394497873368	0.7426581113136447	5025.0
weighted avg	0.8121375135579948	0.8185074626865672	0.8067355615633062	5025.0
