	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8190268987341772	0.6919017441443883	0.6354864720371052	0.8108238807605893
1	0.8358386075949367	0.702205844018165	0.6310265859316488	0.8337571008457082
2	0.823378164556962	0.661727264889436	0.6644916616435602	0.7214610986762884
3	0.8146756329113924	0.6147247546447098	0.677212678320273	0.6141674429649108
4	0.8162579113924051	0.6142639158199964	0.6640069318866786	0.6165476576868978
5	0.8085443037974683	0.6321976418333751	0.6872552377299213	0.6245805706248746
6	0.8130933544303798	0.586154883607072	0.6706223628691981	0.565876669041226
7	0.8182357594936709	0.6722700816403054	0.6081429470669976	0.8040280745976947
8	0.8097310126582279	0.6467890326744229	0.6100902789193923	0.742845955029499
9	0.8198180379746836	0.6210941461076664	0.6401028823497176	0.6406980677550295
