	precision	recall	f1-score	support
0	0.6790505675954592	0.8014616321559074	0.735195530726257	821.0
1	0.7927232635060639	0.5878986099754702	0.6751173708920188	1223.0
2	0.9082248332804065	0.959409594095941	0.9331158238172921	2981.0
accuracy	0.84318407960199	0.84318407960199	0.84318407960199	0.84318407960199
macro avg	0.7933328881273098	0.7829232787424395	0.7811429084785226	5025.0
weighted avg	0.8426705065219263	0.84318407960199	0.8379865365425958	5025.0
