	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.7996439873417721	0.6957187598230822	0.5973259862500363	0.8869374120956396
1	0.823378164556962	0.7164354476651178	0.64876774069812	0.8556978007927377
2	0.8370253164556962	0.7115671722477541	0.6269035113971821	0.8733029628599247
3	0.8332674050632911	0.7211018303760395	0.6384740611006431	0.8797208066195407
4	0.8423655063291139	0.6749802809458691	0.689470884249365	0.7096943668146198
5	0.8417721518987342	0.7033400381780873	0.6777766361627116	0.7841596343178621
6	0.8303006329113924	0.6880974655904111	0.6580134527919334	0.7699353389226804
7	0.830498417721519	0.6952227344661794	0.6331092430775975	0.8259505087036729
8	0.8285205696202531	0.6817682332363719	0.6412305697115824	0.7773174785833009
9	0.8194224683544303	0.6610295717376293	0.6500118727966825	0.7132906825944796
