	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8208069620253164	0.6935156187600631	0.6497242999616415	0.7931334137030337
1	0.834256329113924	0.6830216450151201	0.6723569327999706	0.7369951778179626
2	0.8308939873417721	0.6659864077052277	0.657157013169671	0.7185581998873133
3	0.8295094936708861	0.6987667339817485	0.6309157438904271	0.8328723491698176
4	0.8158623417721519	0.6801759056348705	0.5912132171625841	0.8469760900140644
5	0.8243670886075949	0.6741418189457731	0.6379630390706336	0.7668714724094469
6	0.8150712025316456	0.6216228846441054	0.6527042577675485	0.6298911355873379
7	0.8152689873417721	0.655701082956442	0.6435304674228723	0.7196643195060914
8	0.8162579113924051	0.682183702739074	0.6276846922416541	0.7932841068917015
9	0.818631329113924	0.6700015874795987	0.6077730462224131	0.8103768243008747
10	0.8261471518987342	0.6554315803463429	0.6626557338582654	0.6993065830091143
11	0.8194224683544303	0.6516402418585279	0.6605425868084092	0.6912109339324528
12	0.8093354430379747	0.6194052284580167	0.6691040148318624	0.6222359216030101
13	0.819620253164557	0.6328264024123642	0.680559630243174	0.6342749725661113
14	0.8279272151898734	0.6662301453646442	0.6642617403693348	0.7213274243337533
