	precision	recall	f1-score	support
0	0.6352015732546706	0.7868453105968332	0.7029379760609358	821.0
1	0.7524752475247525	0.4971381847914963	0.5987198424421468	1223.0
2	0.8909375	0.9563904729956391	0.9225044491182657	2981.0
accuracy	0.8169154228855722	0.8169154228855722	0.8169154228855722	0.8169154228855722
macro avg	0.7595381069264744	0.7467913227946562	0.7413874225404494	5025.0
weighted avg	0.8154552053462402	0.8169154228855722	0.8078273051690197	5025.0
