	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.741495253164557	0.0	0.0	0.0
1	0.8217958860759493	0.707862099559514	0.6147213545947722	0.8790657478948618
2	0.8346518987341772	0.7206467269369026	0.655369243976839	0.853438316254772
3	0.8326740506329114	0.6783219953241508	0.6869798274861565	0.7121424461614332
4	0.8306962025316456	0.7150279497449583	0.6453872077289796	0.8416940654282424
5	0.8368275316455697	0.7106084311633553	0.6538682484885014	0.8215089411291941
6	0.8306962025316456	0.6517990830630441	0.7080419931685751	0.649237172813122
7	0.835245253164557	0.6971707301355182	0.6528179626280891	0.7874447458308214
8	0.818631329113924	0.6897038544704805	0.6465845160465409	0.7787773759292745
9	0.8289161392405063	0.6228220224639279	0.6625815288789968	0.6326652601969055
