	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8073575949367089	0.6824730634416336	0.597475186557465	0.8379420333534252
1	0.8125	0.6890904795059479	0.5825643941150268	0.9000150693188667
2	0.8320806962025317	0.7131163263774674	0.6461896133154509	0.8352943996931335
3	0.8417721518987342	0.6992984533178321	0.6837196558715545	0.7535380934115108
4	0.8388053797468354	0.7170691916491395	0.6365417107505713	0.8711121157323691
5	0.8453322784810127	0.6891057947182295	0.7078661844484625	0.7188519462253636
6	0.8350474683544303	0.6900616344570374	0.667095000639304	0.7644991963029933
7	0.817246835443038	0.6943897688313178	0.6779533230482595	0.7494230277458122
8	0.8303006329113924	0.6919608863440423	0.6975902789193926	0.7256215128050569
9	0.8283227848101266	0.6342415867825396	0.6879596142254365	0.635505826803295
10	0.8336629746835443	0.6958253773034327	0.6359423277144794	0.8040753374614134
11	0.8314873417721519	0.6704577768787519	0.6898989372090636	0.7082178018886877
12	0.8237737341772152	0.6929708754965059	0.6363323912374542	0.808777421593877
13	0.8324762658227848	0.688484375280752	0.6430503041262536	0.7882258388587504
14	0.8275316455696202	0.6050611153552327	0.6912120755475187	0.5781659269001038
