	precision	recall	f1-score	support
0	0.6835748792270532	0.6894031668696712	0.6864766525166768	821.0
1	0.7131367292225201	0.6524938675388389	0.6814688300597781	1223.0
2	0.916829109811566	0.9466621938946662	0.9315068493150686	2981.0
accuracy	0.8330348258706468	0.8330348258706468	0.8330348258706468	0.8330348258706468
macro avg	0.7711802394203797	0.7628530761010589	0.7664841106305079	5025.0
weighted avg	0.8291440342353892	0.8330348258706468	0.8306180355597055	5025.0
