	precision	recall	f1-score	support
0	0.6322751322751323	0.8733252131546894	0.7335038363171356	821.0
1	0.8019125683060109	0.47996729354047424	0.6005115089514067	1223.0
2	0.9006014561570117	0.9543777255954378	0.9267100977198697	2981.0
accuracy	0.8256716417910448	0.8256716417910448	0.8256716417910448	0.8256716417910448
macro avg	0.7782630522460515	0.7692234107635337	0.753575147662804	5025.0
weighted avg	0.8327422677492909	0.8256716417910448	0.8157522440531085	5025.0
