	precision	recall	f1-score	support
0	0.6658739595719382	0.682095006090134	0.6738868832731649	821.0
1	0.682015638575152	0.6418642681929682	0.6613310867733783	1223.0
2	0.9146060006594131	0.930560214693056	0.9225141336880612	2981.0
accuracy	0.8197014925373134	0.8197014925373134	0.8197014925373134	0.8197014925373134
macro avg	0.7541651996021678	0.7515064963253861	0.7525773679115347	5025.0
weighted avg	0.8173588327864045	0.8197014925373134	0.8183251110080041	5025.0
