	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.7808544303797469	0.64508228761346	0.5213248776539916	0.9100035161744021
1	0.8202136075949367	0.6915116605710132	0.5911334270511485	0.8778606590315446
2	0.8340585443037974	0.7076781745178891	0.6052548541472591	0.9039070634007342
3	0.8380142405063291	0.7088666968707725	0.6705729045918916	0.7969751240320858
4	0.8330696202531646	0.7256314672463325	0.640240859702885	0.8803639925475365
5	0.8364319620253164	0.7123536191745622	0.6910748534166254	0.788327214276581
6	0.8334651898734177	0.6810147987812155	0.6351368568140716	0.7784846658264375
7	0.8330696202531646	0.6981050885883938	0.6519172107779703	0.7893802400131512
8	0.8372231012658228	0.6881003154683444	0.6713606365505093	0.759854421246826
9	0.8336629746835443	0.6970699785142114	0.6347166897799806	0.8223742150957338
10	0.8332674050632911	0.6899228098237581	0.6468119257676211	0.7818439823186657
11	0.8024129746835443	0.5684892597681135	0.6430203938115329	0.5571805304400245
12	0.832871835443038	0.6859774012069542	0.6630319926206	0.7614622719053099
13	0.8344541139240507	0.6821842553078592	0.6195556377518397	0.8079942736588305
14	0.8303006329113924	0.6816912802718942	0.6155934958150147	0.8169840356549213
