	precision	recall	f1-score	support
0	0.6501901140684411	0.833130328867235	0.7303790710090764	821.0
1	0.8236842105263158	0.5118560915780866	0.6313666162380231	1223.0
2	0.8948023653906007	0.9644414625964441	0.9283177268324184	2981.0
accuracy	0.8328358208955224	0.8328358208955224	0.8328358208955224	0.8328358208955224
macro avg	0.7895588966617858	0.7698092943472553	0.7633544713598394	5025.0
weighted avg	0.8375279053439313	0.8328358208955224	0.8237050214218892	5025.0
