	precision	recall	f1-score	support
0	0.6487119437939111	0.6747868453105969	0.6614925373134329	821.0
1	0.7115749525616698	0.6132461161079313	0.6587615283267457	1223.0
2	0.9098492139878088	0.9513586044951359	0.9301410298458511	2981.0
accuracy	0.8238805970149253	0.8238805970149253	0.8238805970149253	0.8238805970149253
macro avg	0.7567120367811299	0.7464638553045546	0.7501316984953433	5025.0
weighted avg	0.8189271999473395	0.8238805970149253	0.8201992302981932	5025.0
