	precision	recall	f1-score	support
0	0.6684378320935175	0.7661388550548112	0.7139614074914868	821.0
1	0.7611111111111111	0.5600981193785772	0.645313235986811	1223.0
2	0.8994974874371859	0.9607514256960752	0.9291159772911598	2981.0
accuracy	0.8314427860696517	0.8314427860696517	0.8314427860696517	0.8314427860696517
macro avg	0.7763488102139382	0.7623294667098213	0.7627968735898193	5025.0
weighted avg	0.828065345092123	0.8314427860696517	0.8248905734263338	5025.0
