	precision	recall	f1-score	support
0	0.6842751842751843	0.6784409257003654	0.6813455657492354	821.0
1	0.7119617224880382	0.6083401471790678	0.656084656084656	1223.0
2	0.8960833859759949	0.9516940623951694	0.9230518952334471	2981.0
accuracy	0.8234825870646766	0.8234825870646766	0.8234825870646766	0.8234825870646766
macro avg	0.7641067642464058	0.7461583784248674	0.7534940390224462	5025.0
weighted avg	0.8166654102462165	0.8234825870646766	0.8185858594154354	5025.0
