	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8154667721518988	0.6929991416027791	0.615324777191866	0.8339251465833742
1	0.8336629746835443	0.7065535170308027	0.660944839267624	0.8029458235154437
2	0.8283227848101266	0.6512237996052705	0.6790593548504942	0.673581657442417
3	0.8208069620253164	0.604792337734592	0.653852265877582	0.6064138217619234
4	0.8243670886075949	0.6199687863137718	0.6324383071218511	0.6426712879244522
5	0.8223892405063291	0.6457665330558888	0.6472607736848242	0.7002717043856284
6	0.8065664556962026	0.664923762048718	0.6322141993028065	0.7493556724569381
7	0.8208069620253164	0.6695120443808228	0.6093537088790251	0.8018028385116993
8	0.8162579113924051	0.6601817679344424	0.6509585000091328	0.7164849215482124
9	0.8065664556962026	0.5934785117844449	0.6586573236889689	0.5823778015233709
10	0.8113132911392406	0.6544779641332923	0.6306206276142985	0.719735784609202
11	0.8223892405063291	0.6341333086037596	0.6397001205545507	0.6773574351105995
12	0.8134889240506329	0.6474918334747073	0.6411108230728481	0.696110974117303
13	0.8170490506329114	0.6696633316769551	0.6405855220728638	0.7464370193800571
14	0.8178401898734177	0.6396053070101362	0.6403024366631962	0.693782079383345
