	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8022151898734177	0.7002142943268079	0.6153019624538613	0.8596619449467546
1	0.8287183544303798	0.7165214477383816	0.6485770909821538	0.8369675507333735
2	0.8099287974683544	0.6947005927883977	0.5823863372914003	0.9203712075547517
3	0.84375	0.7156338852805914	0.6814005965904696	0.7981903293612155
4	0.8247626582278481	0.716202734281564	0.6236799417179161	0.9039808117339763
5	0.8174446202531646	0.6067609018328144	0.7111814345991561	0.578578963230862
6	0.8368275316455697	0.7130884556650581	0.6340671195892713	0.860144163150492
7	0.8253560126582279	0.6974128851226086	0.6203597562774773	0.840867026784748
8	0.8204113924050633	0.6519274493169345	0.6553400186311582	0.6824040586698814
9	0.8176424050632911	0.571451965755763	0.7144564998995376	0.5189414488465124
