	precision	recall	f1-score	support
0	0.6772727272727272	0.7259439707673568	0.700764256319812	821.0
1	0.7289915966386554	0.5674570727718724	0.6381609195402299	1223.0
2	0.892890698402756	0.9563904729956391	0.9235503725299644	2981.0
accuracy	0.8240796019900497	0.8240796019900497	0.8240796019900497	0.8240796019900497
macro avg	0.7663850074380463	0.7499305055116228	0.7541585161300021	5025.0
weighted avg	0.8177721002425075	0.8240796019900497	0.8176919242881772	5025.0
