	precision	recall	f1-score	support
0	0.6798780487804879	0.8148599269183922	0.7412742382271468	821.0
1	0.7543323139653415	0.6050695012264923	0.6715063520871144	1223.0
2	0.9186274509803921	0.9429721569942973	0.9306406224135078	2981.0
accuracy	0.8398009950248756	0.8398009950248756	0.8398009950248756	0.8398009950248756
macro avg	0.7842792712420739	0.7876338617130605	0.7811404042425897	5025.0
weighted avg	0.839633179980287	0.8398009950248756	0.8366324604182478	5025.0
