	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8202136075949367	0.6732934022850083	0.6444186439439605	0.7615949275759402
1	0.8263449367088608	0.6383898646649946	0.7158947065592632	0.6187845909364899
2	0.8269382911392406	0.6777687194605325	0.659936617531554	0.7424402250351617
3	0.8237737341772152	0.6825987736948631	0.6410714285714285	0.7701485926169469
4	0.8184335443037974	0.6514834214605553	0.61225390291846	0.7561553601110564
5	0.814873417721519	0.6698657414501369	0.6558023200428263	0.7304701627486434
6	0.8136867088607594	0.6599491928605852	0.5668594415429858	0.8421534513306663
7	0.814873417721519	0.6709242492842646	0.6236979089827188	0.7728688505587236
8	0.8117088607594937	0.6207610808937373	0.6327469998356073	0.6448822274771638
9	0.803995253164557	0.6199800582060445	0.6328798838292506	0.6577348987159111
