	precision	recall	f1-score	support
0	0.649581589958159	0.756394640682095	0.6989307822172202	821.0
1	0.6502820306204674	0.659852820932134	0.6550324675324675	1223.0
2	0.9487270155586988	0.9000335457900034	0.9237390256498537	2981.0
accuracy	0.8181094527363184	0.8181094527363184	0.8181094527363184	0.8181094527363184
macro avg	0.7495302120457751	0.7720936691347441	0.759234091799847	5025.0
weighted avg	0.8272152521761117	0.8181094527363184	0.8216105304387581	5025.0
