	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.7782832278481012	0.6389477110599512	0.5288402525744297	0.8562035362668273
1	0.819620253164557	0.6828957343619135	0.6688633623760204	0.7382383966244722
2	0.8265427215189873	0.7073614492673355	0.6551455928038203	0.8134669479606185
3	0.8326740506329114	0.7065188431703894	0.6860946718541653	0.770606836904305
4	0.8310917721518988	0.7120852444225099	0.6351225427174794	0.8619349005424951
5	0.8117088607594937	0.6627185568347344	0.6965504959175841	0.682767092260763
6	0.8334651898734177	0.695772677270562	0.665932098843491	0.7892245237181946
7	0.8308939873417721	0.6943494744686105	0.6593452609275391	0.7771409848941491
8	0.8241693037974683	0.6882509788048248	0.6318941782549374	0.8063592525617839
9	0.8227848101265823	0.6616265334769282	0.6595829451842109	0.7047594107720689
