	precision	recall	f1-score	support
0	0.629695885509839	0.8574908647990256	0.7261474987106755	821.0
1	0.7792207792207793	0.5396565821749796	0.6376811594202899	1223.0
2	0.9150326797385621	0.9392821200939282	0.9269988412514484	2981.0
accuracy	0.8286567164179105	0.8286567164179105	0.8286567164179105	0.8286567164179105
macro avg	0.7746497814897267	0.7788098556893112	0.7636091664608046	5025.0
weighted avg	0.8353591548838297	0.8286567164179105	0.8237680995389147	5025.0
