	precision	recall	f1-score	support
0	0.6451612903225806	0.730816077953715	0.6853226727584237	821.0
1	0.7028073572120038	0.5936222403924775	0.6436170212765957	1223.0
2	0.9137818419333769	0.9386112042938611	0.9260301174913124	2981.0
accuracy	0.8206965174129354	0.8206965174129354	0.8206965174129354	0.8206965174129354
macro avg	0.7539168298226538	0.7543498408800179	0.7516566038421105	5025.0
weighted avg	0.8185461667718439	0.8206965174129354	0.8179680222084664	5025.0
