	precision	recall	f1-score	support
0	0.6455223880597015	0.8428745432399513	0.7311146328578976	821.0
1	0.7250996015936255	0.5952575633687653	0.6537943421643466	1223.0
2	0.9291285181417429	0.9191546460919154	0.924114671163575	2981.0
accuracy	0.8278606965174129	0.8278606965174129	0.8278606965174129	0.8278606965174129
macro avg	0.7665835025983566	0.7857622509002106	0.7696745487286064	5025.0
weighted avg	0.8331348867515532	0.8278606965174129	0.8267903340859597	5025.0
