	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.8174446202531646	0.6679109833159094	0.661898368860394	0.7332728277348529
1	0.8259493670886076	0.700820351510045	0.6128737823358076	0.8600658483569874
2	0.834256329113924	0.6849890680538532	0.6670180557838784	0.7531319067711467
3	0.8310917721518988	0.6989180758780437	0.6274642902807456	0.8355756936453139
4	0.8212025316455697	0.7075330703400224	0.626255249672971	0.8584436133486766
5	0.8180379746835443	0.6523828754273162	0.6610896487478761	0.6841897729555955
6	0.8277294303797469	0.6506536964535553	0.679302097340072	0.6727181398067472
7	0.8204113924050633	0.632511020851147	0.666360257183042	0.6455872011251756
8	0.8158623417721519	0.6682349770972065	0.616357060660858	0.7756052843078158
9	0.8188291139240507	0.6838412110346122	0.6109065161280348	0.8268409684548925
